customer_id,recency,frequency,monetary
43790,28,1,104.54
43792,55,1,20.73
43793,56,2,481.77
43796,323,1,390.66
43797,660,2,108.59
43801,703,3,114.99000000000001
43802,776,1,175.11
43803,359,1,38.78
43805,175,1,18.88
43809,170,1,61.86
43812,51,4,224.22
43813,377,1,17.95
43814,351,1,19.95
43818,88,2,85.3
43819,276,1,74.87
43820,390,1,125.38
43821,955,1,160.71
43822,388,1,23.2
43823,566,1,538.68
43829,522,1,30.09
43830,511,2,485.99
43833,49,1,15.25
43834,148,2,61.91
43835,316,2,132.89999999999998
43836,333,2,109.99000000000001
43838,200,1,482.16
43839,308,5,518.1800000000001
43840,79,3,459.63
43842,642,1,69.93
43843,124,1,123.68
43844,115,1,47.76
43846,422,2,112.63
43847,181,1,15.71
43849,974,1,70.16
43853,702,1,9.47
43854,258,2,155.07
43855,321,1,63.29
43856,104,3,682.57
43860,27,1,96.95
43861,359,2,192.49
43863,363,1,75.69
43864,208,1,39.36
43865,65,2,185.45
43867,15,1,97.74
43868,453,2,242.39
43869,707,1,36.28
43870,363,1,11.95
43871,945,2,138.24
43875,935,1,29.87
43876,34,2,142.34
43877,978,1,81.58
43881,267,3,258.57
43883,862,1,15.81
43886,1038,1,76.56
43888,535,1,235.23
43889,35,2,39.64
43890,576,1,69.36
43891,674,1,32.64
43892,264,2,180.27
43894,388,2,724.08
43895,399,1,98.99
43897,119,2,86.95
43898,117,1,57.19
43900,96,1,44.3
43902,813,1,122.66
43904,889,1,44.49
43906,1,3,374.84
43907,171,1,18.07
43909,61,2,97.02000000000001
43911,426,2,172.18
43912,395,1,223.41
43913,945,1,65.26
43916,92,1,132.48
43917,518,1,97.23
43920,268,2,75.88
43922,167,1,73.16
43924,271,2,362.45000000000005
43926,431,1,134.6
43927,4,1,39.81
43929,617,1,29.9
43930,175,1,225.24
43931,22,1,31.85
43932,550,1,72.65
43933,674,1,78.81
43934,748,1,73.65
43936,376,2,355.39000000000004
43938,343,2,52.730000000000004
43939,856,1,8.86
43940,191,3,466.36
43941,567,1,56.62
43943,418,1,101.19
43944,963,1,50.44
43947,764,1,53.33
43948,532,1,87.97
43949,42,1,21.64
43950,777,1,29.28
43951,915,1,87.94
43954,460,2,154.23
43955,376,1,69.37
43956,882,1,410.87
43958,972,1,31.86
43960,190,1,73.88
43961,358,2,61.269999999999996
43962,615,2,96.44999999999999
43963,366,1,74.5
43968,8,1,32.67
43969,68,3,246.09
43970,122,3,148.37
43972,425,3,205.23000000000002
43973,350,2,34.15
43975,27,1,115.2
43979,536,3,514.76
43980,594,2,222.48999999999998
43981,755,1,15.56
43982,568,1,10.09
43983,859,1,11.56
43985,513,1,23.18
43987,888,2,74.23
43989,215,1,57.54
43991,554,2,416.5
43994,291,2,108.86
43995,25,3,230.54999999999998
43996,40,2,107.06
43997,137,2,174.47
44000,357,2,180.39999999999998
44001,272,1,27.84
44002,114,1,85.64
44003,364,1,21.18
44005,271,1,277.38
44006,21,1,76.1
44007,754,3,99.03999999999999
44008,375,1,79.34
44012,918,1,24.9
44014,1049,1,82.12
44018,742,1,89.69
44019,886,1,131.34
44020,311,2,69.30000000000001
44021,802,1,80.03
44023,757,1,25.17
44024,806,1,38.62
44026,736,1,194.42
44028,206,1,62.15
44029,132,2,187.77
44034,283,2,97.7
44035,189,1,83.5
44036,181,2,44.08
44037,617,2,80.02
44039,191,2,180.92000000000002
44040,620,1,52.95
44041,421,4,622.53
44042,501,1,12.94
44043,662,1,355.12
44045,71,2,209.77
44046,915,1,195.24
44048,544,2,77.99000000000001
44049,386,2,127.22999999999999
44051,56,2,142.19
44052,960,1,15.91
44054,415,1,39.57
44055,748,1,175.43
44056,803,1,131.33
44057,1079,1,29.23
44058,1072,1,60.62
44060,831,1,35.51
44064,615,1,111.12
44067,579,1,7.97
44071,627,1,13.42
44073,610,1,25.37
44074,135,1,103.57
44075,55,2,120.33
44076,67,1,84.87
44077,694,2,272.08000000000004
44079,345,1,160.83
44081,715,1,67.75
44082,557,5,478.77
44083,716,2,52.01
44085,153,1,77.66
44088,922,1,45.49
44091,351,1,17.26
44092,341,1,9.48
44093,728,1,49.08
44095,282,1,48.41
44096,59,1,136.61
44099,55,1,15.25
44104,753,1,26.68
44107,57,1,74.06
44108,223,4,286.76
44109,228,1,333.15
44111,674,1,169.51
44112,237,1,198.92
44114,1051,1,12.15
44122,550,1,12.55
44123,307,2,83.13
44124,856,1,17.18
44126,582,1,74.99
44127,588,1,104.15
44128,237,3,217.66
44129,106,1,166.57
44130,212,3,84.83
44132,618,2,140.25
44135,317,1,65.26
44137,51,2,190.17000000000002
44141,613,1,45.65
44142,174,3,695.35
44143,52,2,100.0
44144,23,2,198.75
44145,593,1,611.24
44146,56,1,16.96
44149,10,2,455.51
44151,448,1,84.39
44153,1044,1,130.65
44158,299,1,272.98
44159,452,1,34.84
44164,45,2,188.42999999999998
44165,338,1,71.54
44167,365,1,167.2
44169,139,1,16.56
44172,366,1,37.09
44175,737,2,137.0
44176,803,2,423.0
44177,31,3,434.43
44178,840,2,272.44
44180,143,1,63.22
44183,781,2,121.82000000000001
44186,77,2,82.16
44187,878,1,68.42
44188,690,1,56.27
44189,398,1,25.94
44192,699,2,144.93
44193,556,3,324.45
44194,503,1,89.43
44196,499,1,220.63
44201,1026,2,171.53
44202,689,1,110.31
44203,1032,1,19.44
44204,215,1,52.79
44205,31,2,61.980000000000004
44206,291,1,21.99
44207,131,2,128.17000000000002
44209,442,1,58.71
44210,622,2,289.51
44211,254,1,99.7
44212,99,1,69.41
44213,834,1,176.98
44215,321,2,130.38
44216,851,1,55.22
44217,637,2,215.17
44219,928,1,12.01
44222,927,1,59.73
44224,651,1,9.84
44228,645,1,60.26
44232,1075,1,41.17
44233,114,1,186.56
44237,495,2,97.71000000000001
44241,44,3,210.25
44243,747,1,35.5
44244,142,1,78.13
44246,672,1,55.68
44250,78,1,65.69
44251,1,1,22.72
44252,513,1,112.58
44253,111,3,527.77
44254,418,1,95.22
44256,206,1,67.95
44259,187,2,182.71
44261,768,1,8.97
44262,97,2,285.52
44263,552,1,31.78
44266,341,3,483.03
44267,697,1,89.33
44269,912,1,84.07
44270,57,1,50.97
44271,6,1,69.34
44272,222,2,64.77000000000001
44274,1002,1,155.04
44275,56,1,63.98
44281,316,2,298.61
44287,808,1,75.81
44288,560,2,147.89
44289,7,4,354.37
44290,828,1,101.55
44291,182,3,390.19
44292,15,3,190.88
44293,687,1,63.29
44296,159,1,79.4
44297,838,1,20.78
44300,157,2,153.75
44303,549,1,243.84
44305,592,1,97.38
44306,990,2,181.28
44307,246,1,57.82
44308,886,1,50.44
44311,170,2,175.02
44314,854,1,167.91
44316,910,1,192.76
44317,839,1,125.59
44320,698,2,620.9599999999999
44322,585,1,38.96
44324,340,1,198.27
44325,202,3,77.7
44326,674,1,36.78
44327,708,1,55.97
44330,1083,1,35.93
44334,761,1,63.92
44335,460,1,394.01
44336,113,2,162.23000000000002
44337,57,2,306.90000000000003
44338,298,1,35.82
44339,722,1,203.41
44342,309,1,66.24
44343,405,2,170.27
44344,212,1,33.36
44346,824,1,82.52
44347,551,1,27.84
44350,453,2,183.48
44353,39,2,186.05
44354,835,1,114.95
44355,42,2,105.31
44356,41,1,29.5
44357,263,2,182.92000000000002
44358,836,2,95.55
44359,213,1,28.91
44361,379,3,219.09
44362,765,2,195.28
44364,584,1,63.61
44365,722,1,45.84
44366,942,1,29.34
44367,150,1,45.69
44368,460,4,256.18
44372,556,1,38.58
44373,1075,1,51.2
44376,568,1,112.1
44377,685,2,116.53
44378,738,2,183.35
44380,92,1,240.06
44383,389,1,81.3
44386,169,1,101.19
44387,134,1,170.41
44388,346,3,76.15
44391,518,1,27.85
44397,1044,1,42.0
44399,79,1,18.34
44402,352,1,237.76
44403,925,1,42.42
44404,24,1,29.1
44406,233,2,276.94
44407,771,1,10.18
44408,770,1,136.91
44409,937,1,18.25
44411,324,2,93.47999999999999
44413,222,1,30.41
44414,380,2,172.93
44415,365,1,59.19
44416,524,1,70.7
44417,476,2,145.02
44418,78,1,13.91
44420,896,1,11.2
44422,597,3,229.12
44427,605,1,72.6
44429,606,2,46.06999999999999
44430,1070,1,26.73
44433,599,1,71.93
44437,220,3,236.95999999999998
44439,743,1,422.31
44444,777,1,26.73
44445,813,1,77.78
44446,236,1,40.0
44448,35,2,285.64
44450,361,2,23.15
44451,505,1,305.71
44452,214,4,219.65
44453,939,1,53.44
44455,860,2,107.75
44456,284,1,215.13
44461,532,1,89.2
44463,54,2,182.21
44464,72,3,248.74
44465,248,1,254.34
44467,71,1,7.98
44468,576,1,100.37
44471,57,2,203.06
44473,1054,1,152.18
44474,308,2,75.52
44475,493,1,47.25
44477,683,1,10.11
44478,85,2,100.46
44479,175,2,149.88
44480,424,2,269.58
44481,680,1,14.71
44483,69,2,74.99
44484,525,1,103.39
44485,359,3,406.47
44487,693,1,57.08
44488,364,1,151.81
44489,23,1,224.53
44490,73,2,637.78
44491,828,1,223.41
44494,59,2,286.55
44495,94,1,102.8
44497,99,4,552.63
44499,11,3,371.73
44500,496,2,234.41000000000003
44501,50,2,147.0
44502,596,1,108.88
44503,171,2,127.87
44504,1064,1,65.8
44505,770,1,15.34
44507,607,1,60.51
44508,908,1,22.44
44510,1023,1,132.97
44511,94,1,107.56
44512,57,4,151.27
44513,150,2,68.16
44514,393,3,330.13
44516,679,2,47.36
44518,545,2,125.29
44520,906,1,98.66
44521,47,1,59.19
44522,113,4,199.59
44523,665,2,174.63
44525,268,1,97.5
44526,503,1,20.82
44528,83,4,232.46
44529,938,1,21.62
44532,732,2,57.41
44533,378,1,114.92
44536,688,1,222.16
44538,660,2,125.15
44539,638,2,120.92999999999999
44540,502,3,317.15
44541,940,1,59.01
44544,627,1,55.96
44545,249,2,179.14
44546,257,2,762.5
44547,935,1,14.78
44548,313,1,32.84
44549,602,1,14.83
44550,882,1,20.95
44552,190,1,16.55
44554,689,1,15.41
44555,956,1,369.08
44556,105,1,49.44
44557,50,1,54.05
44558,714,1,21.93
44559,783,1,50.05
44560,842,2,214.95
44562,553,1,184.0
44564,448,1,25.17
44565,103,1,43.61
44566,701,2,133.4
44568,502,1,154.66
44570,27,3,139.54
44571,88,2,163.45999999999998
44572,301,1,41.24
44573,443,1,273.12
44574,75,2,76.37
44576,664,1,95.9
44579,371,1,87.05
44582,819,1,74.99
44583,350,2,60.379999999999995
44584,818,1,29.57
44585,172,2,433.83000000000004
44586,1094,1,142.02
44587,498,1,48.57
44588,426,2,124.02
44591,389,5,1395.95
44593,833,2,284.63
44594,929,1,499.8
44597,28,2,150.70999999999998
44598,498,1,47.79
44599,766,1,14.81
44600,35,2,248.99
44602,1042,2,36.09
44604,189,1,30.93
44605,784,1,27.87
44608,110,2,147.49
44609,307,2,164.53
44610,162,1,19.51
44611,334,1,77.43
44614,358,1,42.69
44617,504,2,143.54
44618,526,1,135.9
44619,867,1,211.81
44621,156,4,432.82
44622,911,2,64.33
44623,762,1,105.87
44624,438,1,48.64
44626,123,1,131.92
44627,576,1,59.81
44636,83,3,223.7
44637,640,1,108.99
44638,487,2,89.11
44641,407,1,15.56
44643,310,2,170.16
44644,988,1,203.41
44646,339,1,134.61
44647,465,3,148.32999999999998
44649,70,1,15.73
44650,456,1,55.63
44651,370,1,58.38
44656,782,1,108.62
44657,156,2,613.37
44658,689,2,184.28
44661,326,1,43.38
44662,190,1,20.06
44663,772,1,93.24
44664,637,4,363.14
44665,440,3,278.31
44666,1071,1,17.64
44669,38,3,164.68
44671,257,1,308.67
44674,83,2,204.62
44675,430,2,201.28
44676,230,1,52.65
44678,134,2,211.56
44679,3,1,162.37
44680,892,1,59.51
44681,9,1,24.62
44683,212,2,86.59
44684,132,2,251.83
44685,589,1,20.35
44686,65,1,108.86
44687,28,1,52.19
44688,1014,1,85.95
44692,1011,1,199.4
44694,455,1,12.57
44695,388,1,35.43
44696,688,1,279.69
44697,312,1,94.33
44702,346,1,126.42
44703,550,2,101.91
44704,124,2,101.18
44705,895,1,133.2
44706,926,1,11.52
44711,83,2,97.71000000000001
44713,164,3,198.73
44718,247,1,63.65
44720,378,2,294.05
44721,823,1,16.94
44726,216,2,214.86
44729,754,1,26.54
44730,557,1,39.82
44732,993,1,64.11
44733,261,1,29.22
44734,576,1,87.76
44735,340,1,300.63
44736,539,1,114.78
44737,119,1,45.36
44739,71,1,11.17
44741,314,1,46.55
44742,592,1,48.07
44744,362,1,59.7
44745,452,1,105.81
44747,393,1,85.58
44748,233,3,242.03
44749,149,2,184.81
44750,511,1,10.64
44752,256,2,134.65
44753,13,2,205.95
44756,447,1,43.8
44757,340,1,250.65
44759,381,1,108.88
44760,512,1,34.84
44767,577,2,182.64
44770,418,1,41.46
44771,754,1,56.99
44772,655,1,389.54
44774,977,1,8.42
44776,1075,1,40.75
44777,8,1,11.91
44779,36,2,189.26
44781,437,5,776.19
44785,686,1,50.25
44786,514,1,245.6
44788,646,1,22.12
44789,622,1,35.27
44790,899,1,87.67
44791,82,1,272.44
44792,781,1,110.15
44794,135,2,47.78
44795,841,1,53.72
44796,490,1,97.21
44797,411,1,171.16
44799,895,1,35.78
44802,149,2,223.69
44803,252,1,50.06
44804,589,1,38.65
44806,767,1,230.17
44807,49,2,173.87
44808,279,3,251.85
44810,98,2,75.35
44813,23,2,107.53
44814,513,1,245.19
44818,137,5,656.12
44820,659,1,270.96
44822,29,2,64.22
44824,653,1,81.24
44825,998,1,105.36
44826,705,2,53.44
44827,147,2,280.69
44829,1041,1,76.33
44831,310,2,236.34
44832,1012,1,133.2
44833,765,1,16.28
44834,316,1,41.5
44840,326,3,214.26
44841,423,1,14.78
44842,826,1,13.9
44846,510,1,63.4
44848,319,2,267.20000000000005
44849,760,1,49.9
44850,874,1,71.33
44852,558,1,257.73
44853,439,1,104.96
44854,59,2,131.0
44856,13,1,145.73
44857,386,2,322.28000000000003
44858,1085,1,19.6
44859,538,1,57.3
44860,174,2,171.0
44861,799,1,171.32
44864,329,2,265.18
44865,806,1,73.34
44866,602,2,129.09
44867,164,4,304.4
44868,931,1,48.96
44870,112,1,69.73
44872,77,1,196.26
44873,323,1,10.58
44874,199,2,223.44
44875,70,1,58.06
44876,341,2,704.49
44878,248,1,104.64
44880,186,1,113.72
44881,59,1,100.12
44882,331,1,103.17
44883,863,1,251.34
44884,986,1,46.2
44885,271,1,84.91
44889,655,1,164.82
44890,66,2,65.4
44891,571,2,191.6
44892,960,1,174.36
44893,136,1,186.91
44894,186,1,79.65
44895,40,1,12.2
44897,371,2,397.21000000000004
44898,0,2,154.42
44900,920,1,304.36
44901,212,1,134.4
44902,65,1,112.39
44904,1087,1,278.47
44905,100,2,109.72999999999999
44907,1037,1,41.52
44908,596,1,109.29
44909,246,1,138.81
44911,802,1,81.64
44912,273,2,41.07
44915,345,1,76.17
44916,298,1,79.67
44917,426,1,360.21
44922,1045,1,100.64
44925,255,2,173.7
44927,728,1,57.39
44932,788,1,38.99
44933,406,1,65.25
44934,885,1,30.34
44936,64,1,21.9
44937,718,2,112.5
44938,253,1,48.85
44940,442,1,69.94
44941,3,1,35.12
44942,552,1,127.12
44943,152,1,108.06
44944,1089,1,120.0
44945,164,1,76.62
44946,957,2,212.56
44947,730,1,47.86
44950,71,1,71.32
44953,867,1,228.67
44954,589,1,120.44
44955,643,1,58.21
44956,228,1,134.92
44957,58,1,16.19
44958,250,1,94.7
44961,1059,1,112.26
44964,284,2,188.12
44965,139,1,16.66
44966,514,2,248.74
44967,540,1,87.5
44968,53,1,302.73
44969,877,1,43.17
44971,148,3,338.22
44978,573,2,111.75
44981,922,2,74.06
44982,22,2,212.03
44983,478,1,73.34
44984,364,1,68.69
44985,0,4,505.63
44987,673,1,140.67
44989,94,2,191.18
44990,158,1,317.82
44992,712,1,90.88
44995,1092,1,13.59
44997,880,1,26.19
44999,691,1,64.96
45001,936,1,80.73
45006,653,1,70.58
45007,74,1,97.7
45008,951,1,96.71
45009,1072,1,337.06
45013,411,1,154.17
45014,340,1,31.37
45015,253,2,278.7
45016,627,1,44.26
45017,384,1,47.86
45019,1068,1,146.18
45021,446,1,209.53
45023,97,2,120.96
45024,175,1,99.7
45028,496,1,115.02
45029,892,1,36.51
45031,322,1,27.7
45035,358,2,83.83
45037,227,2,46.94
45038,840,1,17.76
45039,646,1,132.82
45040,130,1,148.99
45042,59,1,49.93
45043,358,3,178.21
45044,621,2,476.57
45045,434,2,127.4
45046,584,1,300.18
45049,138,3,148.3
45050,302,1,58.67
45055,1024,1,89.02
45057,379,3,221.75
45058,344,2,49.61
45059,47,2,209.24
45060,558,1,62.82
45061,622,1,69.92
45062,1088,1,464.58
45063,805,1,68.57
45064,163,3,208.67000000000002
45066,637,1,57.25
45067,174,1,103.51
45069,314,1,21.97
45070,336,1,19.4
45071,388,1,10.49
45072,297,1,81.15
45073,387,1,66.36
45075,248,1,195.38
45076,727,1,92.98
45077,880,1,75.08
45080,150,1,17.32
45082,308,1,65.57
45083,619,1,123.02
45084,764,2,68.12
45088,389,2,80.22
45089,673,1,13.78
45092,227,5,417.66
45093,880,2,157.23000000000002
45096,755,1,14.64
45097,370,2,476.42
45098,788,1,43.49
45099,257,1,92.08
45102,317,1,34.06
45103,848,1,220.71
45105,94,2,50.35
45106,210,1,173.2
45112,296,2,427.24
45113,122,3,155.76999999999998
45114,195,1,70.48
45115,512,1,142.8
45116,380,1,98.3
45117,422,1,68.12
45119,269,2,250.97000000000003
45120,518,1,89.88
45121,628,1,8.97
45122,366,2,85.73
45123,812,1,102.18
45124,459,1,232.24
45126,741,1,99.37
45127,257,2,191.35000000000002
45128,2,1,227.4
45130,412,1,34.33
45133,566,1,14.05
45138,891,1,81.98
45142,425,1,14.08
45144,377,1,109.53
45147,434,1,51.21
45148,241,3,34.76
45150,780,1,107.44
45151,91,1,48.12
45152,13,2,63.01
45153,578,2,106.87
45154,374,1,18.52
45155,8,2,73.39
45157,227,1,77.96
45159,873,1,113.4
45163,917,1,66.58
45164,27,3,155.11
45165,250,1,20.84
45166,987,1,52.53
45171,253,2,178.01999999999998
45172,715,1,62.52
45174,962,1,225.69
45175,802,2,138.8
45179,60,2,124.42
45180,242,1,184.66
45182,412,1,458.91
45184,1060,2,125.58000000000001
45185,174,3,92.39
45186,701,1,73.59
45187,849,1,76.8
45188,160,2,56.33
45190,952,1,22.26
45192,909,1,21.15
45194,1072,1,33.36
45197,233,1,43.26
45199,623,1,106.84
45200,240,2,101.01
45201,71,2,246.85000000000002
45202,564,1,245.0
45204,94,1,125.31
45205,936,1,251.5
45208,657,1,40.61
45210,496,3,248.62
45212,164,1,117.53
45215,180,2,528.31
45218,515,2,111.72
45220,8,1,44.24
45222,147,2,277.84000000000003
45224,59,1,24.33
45225,895,1,88.98
45226,38,1,171.53
45231,1,3,336.26
45232,31,1,12.67
45235,27,1,12.84
45236,779,1,50.24
45238,124,2,426.94
45239,442,2,146.06
45240,449,1,77.7
45243,153,1,138.05
45245,625,1,568.95
45247,552,1,71.75
45248,92,1,45.95
45251,193,2,402.25
45252,1037,1,106.97
45253,411,3,119.2
45254,289,1,157.62
45262,14,1,101.17
45263,293,3,295.72
45264,129,2,241.82
45265,382,2,151.54000000000002
45266,298,3,135.51
45267,399,2,305.53999999999996
45269,769,1,62.28
45270,504,1,32.46
45271,485,1,33.52
45273,463,1,384.69
45276,125,3,483.2
45279,646,1,42.32
45283,995,1,31.89
45284,422,1,83.13
45285,621,2,112.84
45287,519,2,79.0
45288,208,3,405.59999999999997
45291,90,1,24.81
45292,426,2,194.7
45293,309,4,332.09
45294,189,1,23.03
45296,261,1,81.29
45299,952,1,283.26
45302,543,1,15.71
45304,250,1,12.2
45305,325,1,51.69
45307,249,2,436.07
45311,1074,1,25.75
45313,91,2,123.22
45316,562,2,178.83
45317,473,1,61.63
45318,427,1,19.1
45319,294,1,8.58
45320,49,3,278.15
45321,355,1,74.5
45322,440,2,126.69999999999999
45323,43,1,112.89
45325,25,3,535.6
45326,887,1,22.84
45331,78,2,136.31
45333,189,1,14.66
45334,82,1,88.68
45335,638,3,343.75
45336,210,2,101.21000000000001
45337,271,1,57.61
45342,783,1,190.45
45346,127,2,26.93
45349,153,1,133.24
45350,553,3,496.08
45351,483,3,188.87
45354,377,2,577.9100000000001
45356,827,1,132.72
45357,847,1,48.3
45359,49,1,40.2
45362,450,2,32.730000000000004
45363,47,1,659.52
45365,224,2,95.96000000000001
45366,578,1,50.94
45367,508,2,184.25
45369,953,1,124.87
45371,241,1,13.51
45372,480,1,77.01
45373,136,2,379.99
45374,27,1,49.63
45376,1014,1,43.86
45382,321,2,423.65
45383,1032,1,339.02
45384,1008,2,149.34
45387,353,4,139.67
45388,997,1,717.52
45389,401,2,121.32000000000001
45390,672,2,273.49
45395,443,2,214.11
45396,63,1,124.6
45397,117,1,57.48
45398,212,1,304.32
45399,794,1,146.32
45400,598,1,143.1
45401,476,1,13.39
45402,491,1,220.02
45405,143,2,36.75
45406,439,2,381.89
45407,633,1,30.99
45409,15,3,57.089999999999996
45410,110,2,73.75
45411,347,1,50.58
45412,531,1,68.36
45413,23,1,75.22
45415,18,2,66.96000000000001
45416,256,1,61.94
45418,933,2,121.03
45420,542,1,26.59
45422,243,1,23.75
45423,82,1,24.53
45424,403,1,411.2
45425,546,1,66.96
45427,336,1,37.7
45428,876,1,101.57
45429,390,3,217.65
45431,284,4,292.15
45434,210,1,69.27
45435,253,4,461.28000000000003
45436,292,2,312.08
45437,516,1,49.63
45438,721,1,111.36
45439,558,1,68.56
45442,96,2,483.42
45443,72,1,43.29
45444,84,1,112.26
45446,328,1,102.55
45447,479,1,306.77
45448,293,3,217.29000000000002
45449,366,2,58.69
45451,192,2,106.21000000000001
45452,906,2,97.24
45455,730,1,23.39
45456,49,1,44.25
45458,147,3,123.58
45459,456,1,31.92
45460,308,1,52.45
45461,122,2,367.09999999999997
45463,559,2,208.73000000000002
45464,367,2,98.57
45466,923,1,101.38
45468,76,3,511.12000000000006
45470,338,2,427.15
45471,226,1,62.73
45472,547,1,88.79
45473,402,2,131.25
45478,462,1,31.02
45479,136,1,233.13
45481,640,1,84.07
45483,21,2,68.36
45484,180,2,52.86
45485,387,1,117.63
45489,268,1,47.65
45490,151,2,154.37
45492,147,1,19.36
45494,35,1,149.76
45495,24,2,234.74
45496,77,2,314.49
45497,985,1,19.44
45498,1085,1,33.65
45501,638,2,293.08000000000004
45503,6,1,117.33
45506,138,2,205.48999999999998
45507,452,1,29.59
45508,49,2,72.78
45510,1023,1,71.09
45511,417,1,227.62
45514,90,1,165.54
45516,403,1,95.62
45517,491,2,85.42
45519,390,1,100.02
45520,154,3,520.88
45521,609,1,52.75
45523,1015,1,123.47
45527,710,1,147.79
45528,140,2,243.20999999999998
45531,116,3,464.52
45532,126,1,18.29
45535,271,1,237.66
45538,243,1,77.29
45541,351,1,157.19
45544,676,1,288.45
45545,501,2,79.75999999999999
45546,13,1,104.85
45547,1064,1,447.79
45548,43,4,430.06
45549,123,3,137.18
45551,157,2,249.02
45552,319,1,127.33
45557,101,2,266.69
45558,851,1,18.25
45561,877,1,108.86
45563,544,1,355.36
45564,64,2,188.87
45565,92,1,153.25
45567,999,1,21.86
45569,78,1,195.05
45571,276,2,133.39
45572,59,3,135.36
45573,828,1,72.78
45574,644,1,96.52
45575,171,2,206.3
45576,5,2,65.09
45577,964,2,137.59
45578,1082,1,19.54
45579,855,1,98.42
45581,106,1,19.69
45582,179,2,451.33000000000004
45583,132,1,103.48
45587,540,3,555.56
45588,281,2,96.27
45590,894,1,144.12
45591,563,1,31.46
45592,227,2,249.9
45594,180,1,92.08
45597,1090,1,57.07
45599,90,1,52.88
45600,241,2,127.19
45609,468,1,117.3
45610,538,1,58.96
45614,566,1,29.11
45616,526,1,140.53
45617,466,1,16.62
45618,777,1,197.11
45619,351,1,163.21
45621,392,3,215.14
45623,49,1,52.68
45624,466,1,130.64
45625,344,2,240.26
45626,224,1,59.62
45627,732,1,151.23
45628,144,2,166.82999999999998
45629,510,1,114.29
45630,55,1,142.43
45631,189,2,60.8
45632,773,1,59.81
45633,715,2,136.82
45634,1045,1,221.67
45636,549,1,10.39
45640,280,3,172.76
45644,3,1,67.0
45645,272,1,67.26
45646,382,1,71.68
45647,403,3,333.46000000000004
45652,218,2,189.08999999999997
45653,808,1,211.98
45654,888,2,147.84
45655,96,3,513.95
45656,584,1,35.1
45659,281,1,22.82
45660,40,1,118.38
45663,451,1,212.92
45664,225,1,146.36
45665,696,1,101.18
45668,781,1,51.35
45672,24,2,104.35
45674,302,2,80.28999999999999
45677,268,2,86.16
45678,317,2,217.88
45679,326,1,92.24
45680,924,1,302.22
45682,528,1,78.46
45685,536,1,77.7
45686,179,1,42.42
45687,714,1,24.7
45688,712,1,154.17
45689,15,1,421.29
45691,319,1,155.55
45693,251,2,232.34
45694,422,2,213.48000000000002
45695,170,3,80.99
45697,730,2,58.93
45699,521,1,26.59
45700,308,1,55.35
45701,705,2,157.26
45704,845,1,41.33
45705,303,2,101.1
45706,211,1,20.95
45707,1029,1,262.66
45708,195,1,32.16
45709,880,1,32.21
45710,566,1,117.2
45711,1069,1,350.28
45712,476,1,74.37
45715,571,3,230.2
45717,671,2,343.43
45719,282,2,145.35
45721,492,1,152.54
45722,264,2,471.85
45723,899,1,17.14
45727,120,1,27.0
45728,1068,1,31.91
45733,275,1,67.32
45735,393,3,258.21999999999997
45740,761,1,18.04
45741,181,2,181.38
45743,531,3,210.02
45744,286,1,89.73
45747,353,3,370.23
45750,476,2,30.96
45754,855,1,53.58
45755,263,2,119.04999999999998
45757,741,1,7.65
45759,945,1,108.96
45760,683,2,152.57999999999998
45761,639,1,66.86
45762,225,2,280.65999999999997
45765,546,1,66.18
45766,918,1,53.44
45767,153,1,110.96
45769,930,1,85.38
45770,1003,1,68.69
45774,1043,1,44.43
45778,521,1,8.9
45783,288,3,221.77
45784,445,1,69.34
45786,233,1,201.55
45788,288,2,98.98
45789,549,1,114.1
45790,279,1,26.95
45793,168,2,344.83000000000004
45794,416,1,10.81
45796,0,3,257.84000000000003
45798,852,1,7.95
45800,774,1,77.56
45801,1054,1,58.5
45802,1058,1,146.18
45803,704,1,63.19
45804,962,1,53.77
45806,229,1,27.33
45808,4,2,104.07
45813,161,1,187.53
45814,199,1,40.65
45818,108,2,125.86
45819,950,1,100.06
45823,416,1,78.16
45824,519,1,25.17
45826,586,1,458.62
45828,963,1,123.62
45830,119,3,211.95
45831,888,2,57.21
45832,641,2,34.8
45833,728,2,113.38
45834,860,2,239.29
45835,430,1,19.9
45836,660,1,39.06
45837,220,1,93.92
45838,124,1,76.61
45839,1087,1,110.49
45842,676,3,255.32
45844,532,1,46.1
45845,420,1,11.82
45846,96,1,146.24
45847,391,2,91.15
45848,719,1,38.71
45850,233,1,9.73
45851,351,1,157.41
45853,677,1,62.29
45854,137,2,187.95000000000002
45858,34,4,685.38
45863,807,1,131.92
45865,804,1,16.32
45866,64,1,87.5
45869,108,2,438.83000000000004
45870,187,2,218.74
45872,84,3,297.78
45874,487,3,299.23
45875,403,1,162.77
45878,600,3,113.28999999999999
45880,623,3,622.76
45883,349,2,87.83
45884,745,1,429.75
45886,759,1,69.31
45887,213,2,152.9
45888,522,1,34.05
45889,691,1,100.75
45890,480,2,134.59
45892,871,2,184.16000000000003
45893,112,1,38.63
45895,26,3,53.93
45896,938,1,31.21
45898,1052,1,69.43
45899,49,4,659.16
45900,955,1,79.83
45901,376,2,31.46
45902,132,2,82.86
45905,323,2,100.25999999999999
45906,504,1,39.06
45907,301,2,150.63
45909,715,1,14.81
45910,325,1,109.73
45913,707,1,30.1
45914,1065,1,237.3
45915,782,1,143.76
45916,7,2,461.97
45917,212,4,348.36
45918,767,1,47.7
